編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPTPMLOJJIKGFAB67DA,坡道平面,1800000,39.53,地下二樓
RPUOMLQJJIKGFAB87DA,坡道平面,1800000,39.53,地下二樓
RPWNMLQJJIKGFAB97DA,坡道平面,1600000,39.53,地下四樓
RPTOMLQJJIKGFAB77DA,坡道平面,1700000,39.53,地下三樓
RPOPMLOJJIKGFAB17DA,坡道平面,1700000,39.53,地下三樓
RPOOMLQJJIKGFAB27DA,坡道平面,1800000,33.08,地下二樓
RPQNMLSJJIKGFAB57DA,坡道平面,1600000,39.53,地下四樓
RPSNMLSJJIKGFAB77DA,坡道平面,1700000,39.53,地下三樓
RPWNMLSJJIKGFAB18DA,坡道平面,1700000,39.53,地下三樓
RPXNMLSJJIKGFAB28DA,坡道平面,1900000,39.53,地下一樓
RPUNMLSJJIKGFAB97DA,坡道平面,1900000,39.53,地下一樓
RPSPMLSJJIKGFAB97DA,坡道平面,1800000,39.53,地下二樓
RPVOMLSJJIKGFAB18DA,坡道平面,1900000,39.53,地下一樓
RPWPMLSJJIKGFAB38DA,坡道平面,1900000,39.53,地下一樓
RPQOMLSJJIKGFAB67DA,坡道平面,1800000,39.53,地下二樓
RPUPMLSJJIKGFAB18DA,坡道平面,1900000,39.53,地下一樓
RPQQMLSJJIKGFAB87DA,坡道平面,1900000,39.53,地下一樓
RPROMLSJJIKGFAB77DA,坡道平面,1700000,39.53,地下三樓
RPRPMLSJJIKGFAB87DA,坡道平面,1800000,39.53,地下二樓
RPVPMLSJJIKGFAB28DA,坡道平面,1800000,39.53,地下二樓
RPXOMLSJJIKGFAB38DA,坡道平面,1600000,39.53,地下四樓
RPOQMLSJJIKGFAB67DA,坡道平面,1700000,33.08,地下三樓
RPOPMLSJJIKGFAB57DA,坡道平面,1800000,39.53,地下二樓
RPWOMLSJJIKGFAB28DA,坡道平面,1900000,39.53,地下一樓
RPXQMLSJJIKGFAB58DA,坡道平面,1700000,39.53,地下三樓
RPPQMLSJJIKGFAB77DA,坡道平面,1600000,39.53,地下四樓
RPSQMLSJJIKGFAB08DA,坡道平面,1600000,39.53,地下四樓
RPRQMLSJJIKGFAB97DA,坡道平面,1900000,39.53,地下一樓
RPPRMLSJJIKGFAB87DA,坡道平面,1800000,39.53,地下二樓
RPRSMLSJJIKGFAB18DA,坡道平面,1600000,39.53,地下四樓
RPUNMLSLRHKGFCB09DA,坡道平面,1750000,39.71,地下二樓
RPTRMLSJJIKGFAB28DA,坡道平面,1600000,39.53,地下四樓
RPURMLSJJIKGFAB38DA,坡道平面,1800000,39.53,地下二樓
RPTNMLQKJIKGFCB97DA,坡道機械,900000,13.36,地下五樓含以下
RPRRMLSJJIKGFAB08DA,坡道平面,1800000,39.53,地下二樓
RPSNMLQKJIKGFCB87DA,坡道機械,900000,13.36,地下五樓含以下
RPVRMLSJJIKGFAB48DA,坡道平面,1900000,39.53,地下一樓
RPUNMLQKJIKGFCB08DA,坡道機械,1000000,13.36,地下五樓含以下
RPWVMLKKJIKGFCB48DA,坡道平面,1900000,32.07,地下四樓
RPRWMLKKJIKGFCB08DA,坡道機械,900000,13.36,地下五樓含以下
RPTVMLKKJIKGFCB18DA,坡道平面,1800000,32.07,地下五樓含以下
RPUPMLQJJIKGFFB48DA,坡道平面,920000,24.74,地下二樓
RPVNNLKKJIKGFCB67DA,坡道機械,900000,13.36,地下五樓含以下
RPRONLKKJIKGFCB37DA,坡道平面,1900000,34.74,地下四樓
RPQNNLKKJIKGFCB17DA,坡道平面,1800000,34.74,地下五樓含以下
RPONNLKKJIKGFCB96DA,坡道機械,900000,13.36,地下五樓含以下
RPQVMLKKJIKGFCB87DA,坡道平面,2200000,34.74,地下二樓
RPQWMLKKJIKGFCB97DA,坡道平面,1900000,34.74,地下四樓
RPPNNLKKJIKGFCB07DA,坡道機械,1000000,13.36,地下五樓含以下
RPVVMLKKJIKGFCB38DA,坡道機械,900000,13.36,地下五樓含以下
RPXTPLLJRHKGFFB07DA,坡道平面,910000,24.74,二樓含以上
RPTTPLLJRHKGFFB66DA,坡道平面,870000,24.74,二樓含以上
RPUTPLLJRHKGFFB76DA,坡道平面,950000,24.74,二樓含以上
RPROPLLJRHKGFFB58DA,坡道平面,870000,24.74,地下三樓
RPRNMLQJJIKGFFB97DA,坡道平面,950000,24.74,地下三樓
RPSPPLLJRHKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPXUPLLJRHKGFFB17DA,坡道平面,950000,24.74,地下三樓
RPVQMLQJJIKGFFB68DA,坡道平面,1000000,24.74,地下二樓
RPSRMLKMIIKGFFB08DA,坡道平面,950000,24.74,地下三樓
RPPPMLOJJIKGFFB77DA,坡道平面,950000,24.74,二樓含以上
RPVPMLQJJIKGFFB58DA,坡道平面,920000,24.74,地下二樓
RPVNMLRKJIKGFFB58DA,坡道平面,920000,24.74,二樓含以上
RPWNMLSLJIKGFIB56DA,坡道平面,1200000,26.04,地下一樓
RPRQMLQJJIKGFFB28DA,坡道平面,880000,24.74,二樓含以上
RPXQMLKMIIKGFFB48DA,坡道平面,920000,24.74,地下二樓
RPXPMLLJRHKGFFB98DA,坡道平面,910000,24.74,地下三樓
RPSWMLKKJIKGFCB18DA,坡道機械,1000000,13.36,地下五樓含以下
RPWRMLKMIIKGFFB48DA,坡道平面,870000,24.74,地下三樓
RPVNMLNKJIKGFFB18DA,坡道平面,960000,24.74,二樓含以上
RPPQMLQJJIKGFFB08DA,一樓平面,1050000,24.74,一樓
RPORMLKMIIKGFFB67DA,坡道平面,950000,24.74,地下三樓
RPXNMLTKJIKGFFB98DA,坡道平面,1000000,24.74,二樓含以上
RPQOMLNKJIKGFFB77DA,坡道平面,1000000,24.74,二樓含以上
RPQNMLQLJIKGFFB08DA,坡道平面,950000,24.74,二樓含以上
RPTOMLKMIIKGFFB87DA,坡道平面,950000,24.74,地下三樓
RPXRMLKMIIKGFFB58DA,坡道平面,1000000,24.74,地下二樓
RPPNMLQLJIKGFFB97DA,坡道平面,950000,24.74,二樓含以上
RPVNMLKMIIKGFFB97DA,坡道平面,950000,24.74,地下三樓
RPROMLNKJIKGFFB87DA,坡道平面,1050000,24.74,地下一樓
RPSPMLNKJIKGFFB08DA,坡道平面,960000,24.74,地下二樓
RPXNMLRKJIKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPRPMLNKJIKGFFB97DA,坡道平面,910000,24.74,地下三樓
RPTOMLQLJIKGFFB48DA,坡道平面,1050000,24.74,地下一樓
RPVOMLQLJIKGFFB68DA,坡道平面,1000000,24.74,二樓含以上
RPROMLQLJIKGFFB28DA,坡道平面,950000,24.74,二樓含以上
RPRNMLTKJIKGFFB38DA,一樓平面,1050000,24.74,一樓
RPWPMLMLQHKGFFB09DA,坡道機械,600000,10.92,地下二樓
RPPOMLSLQHKGFFB88DA,坡道平面,1350000,28.25,地下一樓
RPWQMLNJRHKGFBB78DA,坡道平面,1300000,22.86,地下三樓
RPQRMLNJRHKGFBB28DA,坡道平面,1600000,24.79,地下一樓
RPURMLNJRHKGFBB68DA,坡道平面,1600000,22.86,地下三樓
RPTSMLNJRHKGFBB68DA,坡道平面,1400000,24.79,地下三樓
RPVRMLNJRHKGFBB78DA,坡道平面,1400000,24.79,地下三樓
RPPSMLNJRHKGFBB28DA,坡道平面,1400000,22.86,地下二樓
RPQSMLNJRHKGFBB38DA,坡道平面,1300000,22.86,地下三樓
RPOSMLNJRHKGFBB18DA,坡道平面,1400000,24.79,地下三樓
RPPOMLPJRHKGFBB08DA,坡道平面,1400000,24.79,地下三樓
RPSNMLOJRHKGFBB18DA,坡道平面,1400000,24.79,地下三樓
RPUNMLOJRHKGFBB38DA,坡道平面,1400000,24.79,地下三樓
RPROMLPJRHKGFBB28DA,坡道平面,1400000,24.79,地下三樓
RPXNMLOJRHKGFBB68DA,坡道平面,1400000,24.79,地下三樓
RPWOMLOJRHKGFBB68DA,坡道平面,0,24.79,地下一樓
RPWOMLOJRHKGFBB68DA,坡道平面,0,24.79,地下一樓
RPPOMLOJRHKGFBB97DA,坡道平面,1500000,24.79,地下二樓
RPOOMLLJQHKGFBB47DA,坡道平面,1400000,24.79,地下三樓
RPUQMLOJRHKGFBB68DA,坡道平面,1600000,24.79,地下一樓
RPROMLOJRHKGFBB18DA,坡道平面,1600000,24.79,地下一樓
RPXPMLOJRHKGFBB88DA,坡道平面,1500000,24.79,地下二樓
RPSPMLOJRHKGFBB38DA,坡道平面,0,24.79,地下三樓
RPSPMLOJRHKGFBB38DA,坡道平面,0,24.79,地下三樓
RPWQMLOJRHKGFBB88DA,坡道平面,0,24.79,地下一樓
RPWQMLOJRHKGFBB88DA,坡道平面,0,24.79,地下一樓
RPRQMLOJRHKGFBB38DA,坡道平面,0,24.79,地下三樓
RPRQMLOJRHKGFBB38DA,坡道平面,0,24.79,地下三樓
RPQPMLOJRHKGFBB18DA,坡道平面,1500000,24.79,地下二樓
RPVQMLOJRHKGFBB78DA,坡道平面,1400000,24.79,地下三樓
RPOWMLMJQHKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPPSMLOJRHKGFBB38DA,坡道平面,1400000,24.79,地下三樓
RPORMLOJRHKGFBB18DA,坡道平面,1400000,24.79,地下三樓
RPSPMLMJQHKGFFB48DA,坡道平面,950000,24.74,二樓含以上
RPWNMLMJQHKGFFB68DA,坡道平面,1000000,24.74,地下二樓
RPSSNLMJQHKGFFB88DA,坡道平面,950000,24.74,地下三樓
RPPOMLRLQHKGFFB78DA,坡道平面,1000000,24.74,地下二樓
RPRWMLMJQHKGFFB09DA,坡道平面,1000000,24.74,二樓含以上
RPOOMLRLQHKGFFB68DA,坡道平面,1000000,24.74,地下二樓
RPOQNLMJQHKGFFB28DA,一樓平面,930000,24.74,一樓
RPVOMLMJQHKGFFB68DA,坡道平面,910000,24.74,二樓含以上
RPTVMLMJQHKGFFB56DA,坡道平面,1000000,24.74,地下二樓
RPPQNLMJQHKGFFB38DA,坡道平面,950000,24.74,地下三樓
RPWQNLMJQHKGFFB09DA,坡道平面,1010000,24.74,地下一樓
RPTSNLMJQHKGFFB98DA,坡道平面,950000,24.74,二樓含以上
RPPSQLOKQHKGFFB56DA,坡道機械,600000,19.95,地下三樓
RPUSQLOKQHKGFFB07DA,坡道機械,600000,19.95,地下三樓
RPUQNLMJQHKGFFB88DA,坡道平面,950000,24.74,地下三樓
RPXSNLMJQHKGFFB76DA,坡道平面,750000,24.74,二樓含以上
RPXTMLMJQHKGFFB76DA,坡道平面,950000,24.74,地下三樓
RPVUMLNLQHKGFAB09DA,坡道平面,2200000,32.75,地下一樓
SPRUQLOKQHKGFFB07DA,坡道機械,600000,19.95,地下三樓
RPVNMLLLQHKGFFB68DA,坡道平面,950000,24.74,二樓含以上
RPRUQLOKQHKGFFB96DA,坡道機械,600000,19.95,地下三樓
RPORQLOKQHKGFFB98DA,坡道平面,1100000,40.68,地下二樓
RPQRMLOKQHKGFFB78DA,坡道平面,1000000,24.74,二樓含以上
RPQPMLPKRHKGFFB78DA,坡道平面,830000,28.76,地下二樓
RPOQMLMJQHKGFFB18DA,坡道平面,910000,24.74,地下三樓
RPSONLMJQHKGFFB48DA,坡道平面,1000000,24.74,二樓含以上
RPVTMLMJQHKGFFB56DA,坡道平面,950000,24.74,二樓含以上
RPVPNLMJQHKGFFB88DA,坡道平面,920000,24.74,地下二樓
RPRNMLMLQHKGFFB38DA,坡道平面,920000,24.74,地下二樓
RPTTMLLJRHKGFFB98DA,坡道平面,1000000,24.74,二樓含以上
RPRVMLMKRHKGFFB56DA,一樓平面,970000,24.74,一樓
RPROMLOKQHKGFFB58DA,坡道平面,950000,24.74,地下三樓
RPSSMLKMQHKGFCB58DA,坡道機械,1200000,13.02,地下五樓含以下
RPOPMLOKQHKGFFB38DA,一樓平面,1050000,24.74,一樓
RPQTNLLJRHKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPPPMLOKQHKGFFB48DA,坡道平面,960000,24.74,二樓含以上
RPXVMLLJRHKGFFB96DA,坡道平面,1050000,24.74,地下一樓
RPOTNLLJRHKGFFB58DA,坡道平面,910000,24.74,地下三樓
RPWVMLSJQHKGFFB47DA,坡道機械,600000,10.92,地下二樓
RPQUMLSJRHKGFCB56DA,坡道平面,0,33.17,地下二樓
RPQUMLSJRHKGFCB56DA,坡道平面,0,33.17,地下二樓
RPRQMLMJQHKGFFB48DA,坡道平面,920000,24.74,地下一樓
RPWOMLLKRHKGFFB88DA,坡道平面,1000000,24.74,二樓含以上
RPUNMLLKRHKGFFB58DA,坡道平面,880000,24.74,地下二樓
RPTNMLLKRHKGFFB48DA,坡道平面,1000000,24.74,地下二樓
RPXPMLKLNHKGFAB18DA,坡道平面,1750000,30.03,地下五樓含以下
RPUWMLMJQHKGFFB76DA,坡道平面,1000000,24.74,二樓含以上
RPTPMLTJRHKGFIB07DA,坡道平面,1200000,26.04,地下一樓
RPRNMLNKRHKGFIB78DA,坡道平面,1200000,26.04,地下一樓
RPTNMLPJRHKGFIB09DA,坡道平面,1200000,26.04,地下一樓
RPVQMLTJRHKGFIB37DA,坡道平面,1200000,26.04,地下一樓
RPRUMLTJRHKGFIB37DA,坡道平面,1200000,26.04,地下一樓
RPUOMLSKRHKGFIB07DA,坡道平面,1300000,26.04,地下一樓
RPSVMLTJRHKGFIB57DA,坡道平面,1200000,26.04,地下一樓
RPSVMLTJRHKGFIB57DA,坡道平面,1200000,26.04,地下一樓
RPSVMLTJRHKGFIB57DA,坡道平面,1200000,26.04,地下一樓
RPXPMLRKRHKGFIB37DA,坡道平面,1200000,26.04,地下一樓
RPPOMLKLRHKGFIB48DA,坡道平面,1150000,26.04,地下一樓
RPXRMLSKRHKGFIB67DA,坡道平面,1200000,26.04,地下一樓
RPVRNLLJRHKGFFB09DA,一樓平面,1050000,24.74,一樓
RPQOMLKLRHKGFIB58DA,坡道平面,1200000,26.04,地下一樓
RPVRMLLJRHKGFFB98DA,坡道平面,1000000,24.74,地下二樓
RPPUMLLJRHKGFFB68DA,坡道平面,1050000,24.74,地下一樓
RPWNMLTJRHKGFFB86DA,坡道平面,950000,24.74,地下三樓
RPWNMLLKRHKGFFB78DA,坡道平面,910000,24.74,二樓含以上
RPTOMLOJRHKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPWNMLRLQHKGFFB76DA,坡道平面,1000000,24.74,二樓含以上
RPXOMLLKRHKGFFB98DA,坡道平面,1000000,24.74,地下二樓
RPROMLLKRHKGFFB38DA,坡道平面,910000,24.74,二樓含以上
RPVNMLLJRHKGFCB28DA,坡道平面,1700000,26.47,地下二樓
RPVNMLLJRHKGFCB28DA,坡道平面,1600000,26.47,地下三樓
RPRNMLOJRHKGFFB48DA,坡道平面,960000,24.74,地下二樓
RPPQMLMJQHKGFFB28DA,坡道平面,960000,24.74,地下二樓
RPUOMLOKQHKGFFB88DA,一樓平面,1050000,24.74,一樓
RPXOMLOKQHKGFFB56DA,坡道平面,1000000,24.74,二樓含以上
RPRPMLRKRHKGFFB09DA,坡道平面,1000000,24.74,二樓含以上
RPPOMLMJQHKGFFB08DA,坡道平面,960000,24.74,二樓含以上
RPPOMLKLNHKGFAB27DA,坡道平面,1750000,30.03,地下五樓含以下
RPTOMLRKRHKGFFB56DA,坡道平面,920000,24.74,地下二樓
RPVOMLRKRHKGFFB76DA,坡道平面,1000000,24.74,地下二樓
RPUOMLRKRHKGFFB66DA,坡道平面,950000,24.74,地下三樓
RPWOMLRKRHKGFFB86DA,一樓平面,1050000,24.74,一樓
RPQOMLRKRHKGFFB88DA,坡道平面,920000,24.74,二樓含以上
RPUNMLRJNHKGFAB18DA,坡道平面,1800000,30.03,地下四樓
RPWOMLTJOHKGFAB78DA,坡道平面,1900000,30.03,地下三樓
RPPSMLMJQHKGFFB48DA,坡道平面,950000,24.74,地下三樓
RPOOMLPLNHKGFAB67DA,坡道平面,1900000,30.03,地下三樓
RPOOMLPLNHKGFAB67DA,坡道平面,1900000,30.03,地下三樓
RPSPMLLJRHKGFFB48DA,坡道平面,910000,24.74,二樓含以上
RPXQNLLJRHKGFFB56DA,坡道平面,950000,24.74,二樓含以上
RPXNNLLJRHKGFFB88DA,坡道平面,950000,24.74,地下三樓
RPUPMLLJRHKGFFB68DA,一樓平面,1050000,24.74,一樓
RPPNMLNLRHKGFBB97DA,坡道平面,1600000,24.79,地下一樓
RPWWMLLJRHKGFFB96DA,坡道平面,1000000,24.74,地下二樓
RPTNMLNLRHKGFBB38DA,坡道平面,1600000,24.79,地下一樓
RPOUMLLJRHKGFFB58DA,坡道平面,1000000,24.74,二樓含以上
RPQPMLRKRHKGFFB98DA,坡道平面,790000,24.74,二樓含以上
RPUOMLNLRHKGFBB58DA,坡道平面,1400000,22.86,地下二樓
RPRPMLNLRHKGFBB38DA,坡道平面,1600000,24.79,地下一樓
RPXOMLNLRHKGFBB88DA,坡道平面,1600000,24.79,地下一樓
RPOPMLNLRHKGFBB08DA,坡道平面,1400000,24.79,地下三樓
RPSPMLNLRHKGFBB48DA,坡道平面,1400000,24.79,地下三樓
RPOQMLNLRHKGFBB18DA,坡道平面,0,24.79,地下二樓
RPOQMLNLRHKGFBB18DA,坡道平面,0,24.79,地下二樓
RPUPMLNLRHKGFBB68DA,坡道平面,1400000,22.86,地下二樓
RPPRNLLJRHKGFFB48DA,坡道平面,950000,24.74,二樓含以上
RPTQMLNLRHKGFBB68DA,坡道平面,1400000,24.79,地下三樓
RPRQMLNLRHKGFBB48DA,坡道平面,1400000,24.79,地下三樓
RPWQMLNLRHKGFBB98DA,坡道平面,1600000,24.79,地下一樓
RPSQMLNLRHKGFBB58DA,坡道平面,0,24.79,地下一樓
RPSQMLNLRHKGFBB58DA,坡道平面,0,24.79,地下一樓
RPQQMLNLRHKGFBB38DA,坡道平面,1600000,24.79,地下一樓
RPXONLLJRHKGFFB98DA,坡道平面,870000,24.74,二樓含以上
RPQRMLNLRHKGFBB48DA,坡道平面,1400000,24.79,地下三樓
RPOSMLNLRHKGFBB38DA,坡道平面,0,24.79,地下二樓
RPOSMLNLRHKGFBB38DA,坡道平面,0,24.79,地下二樓
RPVRMLNLRHKGFBB98DA,坡道平面,1500000,24.79,地下二樓
RPPSMLNLRHKGFBB48DA,坡道平面,1400000,24.79,地下三樓
RPRRMLNLRHKGFBB58DA,坡道平面,1400000,24.79,地下三樓
RPVSMLNLRHKGFBB09DA,坡道平面,1400000,24.79,地下三樓
RPQSMLNLRHKGFBB58DA,坡道平面,1500000,24.79,地下二樓
RPRSMLNLRHKGFBB68DA,坡道平面,1400000,24.79,地下三樓
RPWSMLNLRHKGFBB56DA,坡道平面,1600000,24.79,地下一樓
RPTTMLNLRHKGFBB98DA,坡道平面,1400000,24.79,地下三樓
RPXSMLNLRHKGFBB66DA,坡道平面,1400000,24.79,地下三樓
RPSSNLLJRHKGFFB88DA,坡道平面,950000,24.74,地下三樓
RPVTMLNLRHKGFBB56DA,坡道平面,0,24.79,地下一樓
RPVTMLNLRHKGFBB56DA,坡道平面,0,24.79,地下一樓
RPTUMLNLRHKGFBB09DA,坡道平面,1400000,24.79,地下三樓
RPXTMLNLRHKGFBB76DA,坡道平面,1400000,24.79,地下三樓
RPVUMLNLRHKGFBB66DA,坡道平面,1500000,24.79,地下二樓
RPWUMLNLRHKGFBB76DA,坡道平面,1600000,24.79,地下一樓
RPUUMLNLRHKGFBB56DA,坡道平面,0,24.79,地下一樓
RPUUMLNLRHKGFBB56DA,坡道平面,0,24.79,地下一樓
RPOVMLNLRHKGFBB68DA,坡道平面,1500000,24.79,地下二樓
RPVVMLNLRHKGFBB76DA,坡道平面,1400000,24.79,地下三樓
RPXPMLLJIIKGFBB77DA,坡道平面,1300000,22.86,地下三樓
RPWVMLNLRHKGFBB86DA,坡道平面,1400000,24.79,地下三樓
RPXUMLNLRHKGFBB86DA,坡道平面,1500000,24.79,地下二樓
RPRVMLNLRHKGFBB98DA,坡道平面,0,24.79,地下一樓
RPRVMLNLRHKGFBB98DA,坡道平面,0,24.79,地下一樓
RPQQMLLJIIKGFBB17DA,坡道平面,1400000,24.79,地下三樓
RPOQMLLJIIKGFBB96DA,坡道平面,1300000,22.86,地下三樓
RPPQMLLJIIKGFBB07DA,坡道平面,1400000,24.79,地下三樓
RPRQMLLJIIKGFBB27DA,坡道平面,0,24.79,地下三樓
RPRQMLLJIIKGFBB27DA,坡道平面,0,24.79,地下三樓
RPTQMLLJIIKGFBB47DA,坡道平面,1500000,24.79,地下二樓
RPWQMLLJIIKGFBB77DA,坡道平面,0,24.79,地下三樓
RPWQMLLJIIKGFBB77DA,坡道平面,0,24.79,地下三樓
RPQRMLLJIIKGFBB27DA,坡道平面,1400000,24.79,地下三樓
RPTRMLLJIIKGFBB57DA,坡道平面,1500000,24.79,地下二樓
RPRRMLLJIIKGFBB37DA,坡道平面,1800000,29.73,地下一樓
RPURMLLJIIKGFBB67DA,坡道平面,1400000,24.79,地下三樓
RPSRMLLJIIKGFBB47DA,坡道平面,1400000,24.79,地下三樓
RPRNMLMJIIKGFBB07DA,坡道平面,0,24.79,地下三樓
RPRNMLMJIIKGFBB07DA,坡道平面,0,24.79,地下三樓
RPQOMLMJIIKGFBB07DA,坡道平面,1600000,24.79,地下一樓
RPPWMLRLRHKGFFB07DA,坡道機械,0,15.05,地下二樓
RPPWMLRLRHKGFFB07DA,坡道機械,0,15.05,地下二樓
RPSRMLRLRHKGFCB56DA,坡道平面,1700000,34.74,地下五樓含以下
RPOUMLRLRHKGFCB09DA,坡道平面,1700000,34.74,地下五樓含以下
RPTTMLRLRHKGFCB86DA,坡道平面,2000000,34.74,地下三樓
RPQUMLRLRHKGFCB66DA,坡道平面,1550000,34.74,地下五樓含以下
RPWUMLRLRHKGFCB27DA,坡道平面,2100000,32.07,地下二樓
RPWQNLRLRHKGFFB27DA,坡道平面,1350000,29.99,地下一樓
RPQRNLLJRHKGFFB58DA,坡道平面,1050000,24.74,地下一樓
RPRVMLRLRHKGFCB86DA,坡道平面,1800000,32.07,地下四樓
RPPPMLPLRHKGFFB78DA,一樓平面,930000,24.74,一樓
RPUQNLRLRHKGFFB07DA,坡道機械,700000,15.05,地下二樓
RPSWMLRLRHKGFCB07DA,坡道平面,1600000,32.07,地下五樓含以下
RPUONLRLRHKGFCB56DA,坡道機械,1200000,13.36,地下五樓含以下
RPVWMLRLRHKGFCB37DA,坡道平面,2000000,34.74,地下四樓
RPUWMLRLRHKGFCB27DA,坡道平面,2100000,32.07,地下二樓
RPSONLRLRHKGFCB98DA,坡道平面,2200000,34.74,地下二樓
RPVONLRLRHKGFCB66DA,坡道平面,1900000,34.74,地下五樓含以下
RPPTMLRLRHKGFFB76DA,坡道平面,1300000,29.99,地下一樓
RPSPNLRLRHKGFCB09DA,坡道平面,2200000,34.74,地下二樓
RPXONLRLRHKGFCB86DA,坡道平面,1600000,34.74,地下五樓含以下
RPOPNLRLRHKGFCB68DA,坡道平面,1800000,34.74,地下五樓含以下
RPOTNLRLRHKGFCB09DA,坡道平面,2500000,37.63,地下二樓
RPRRMLLJIIKGFCB47DA,坡道平面,1700000,32.07,地下五樓含以下
RPSRMLLJIIKGFCB57DA,坡道平面,1900000,34.74,地下四樓
RPPQMLLJIIKGFCB17DA,坡道機械,1000000,13.36,地下五樓含以下
RPURMLSJIIKGFCB48DA,坡道平面,2200000,34.74,地下二樓
RPVRMLLJIIKGFCB87DA,坡道平面,1900000,34.74,地下四樓
RPWOMLRJIIKGFFB58DA,坡道平面,1100000,40.68,地下二樓
RPSOMLKMRHKGFCB28DA,坡道平面,1700000,39.71,地下二樓
RPPOMLKMRHKGFCB97DA,坡道平面,2200000,34.74,地下二樓
RPRRMLSJIIKGFCB18DA,坡道平面,1900000,34.74,地下五樓含以下
RPPPMLSJIIKGFCB77DA,坡道平面,1800000,34.74,地下五樓含以下
RPRSMLLJIIKGFCB57DA,坡道平面,1650000,39.71,地下二樓
RPOOMLMJIIKGFCB96DA,坡道平面,1700000,39.71,地下二樓
RPSSMLLJIIKGFCB67DA,坡道平面,1900000,39.71,地下一樓
RPQPMLOKQHKGFFB58DA,坡道平面,910000,24.74,二樓含以上
RPSTNLLJRHKGFFB98DA,坡道平面,950000,24.74,地下三樓
RPUVMLMJQHKGFFB66DA,坡道平面,1000000,24.74,地下二樓
RPROMLMJIIKGFCB27DA,坡道平面,1650000,36.40,地下二樓
RPQSMLLJIIKGFCB47DA,坡道平面,1550000,39.71,地下二樓
RPRNMLSLRHKGFCB78DA,坡道平面,1900000,39.71,地下一樓
RPUPMLOKQHKGFFB98DA,坡道平面,1000000,24.74,二樓含以上
RPUPMLRJIIKGFCB18DA,坡道平面,1650000,36.40,地下二樓
RPPQMLNKIIKGFCB47DA,坡道平面,1900000,39.71,地下一樓
RPXSNLLJRHKGFFB76DA,坡道平面,950000,24.74,二樓含以上
RPORMLKLOHKGFAB57DA,坡道平面,1900000,30.03,地下三樓
RPRQMLOKQHKGFFB78DA,坡道平面,870000,24.74,地下三樓
RPOONLOLRHKGFFB58DA,坡道平面,1000000,24.74,地下二樓
RPUONLOLRHKGFFB56DA,坡道平面,1000000,24.74,地下二樓
RPXNNLOLRHKGFFB76DA,坡道平面,1000000,24.74,地下二樓
RPUNMLLJRHKGFFB48DA,坡道平面,920000,24.74,二樓含以上
RPPOMLLJRHKGFFB08DA,坡道平面,960000,24.74,地下二樓
RPRONLOLRHKGFFB88DA,坡道平面,970000,24.74,地下一樓
RPONNLOLRHKGFFB48DA,坡道平面,1000000,24.74,地下二樓
RPTPNLOLRHKGFFB56DA,坡道平面,1000000,24.74,地下二樓
RPQQMLOKQHKGFFB68DA,坡道平面,1050000,24.74,地下一樓
RPPQMLOKQHKGFFB58DA,坡道平面,910000,24.74,地下三樓
RPTRMLLJRHKGFFB78DA,坡道平面,910000,24.74,地下三樓
RPOPMLLJRHKGFFB08DA,坡道平面,960000,24.74,地下二樓
RPWNNLOLRHKGFFB66DA,坡道平面,920000,24.74,二樓含以上
RPPNNLOLRHKGFFB58DA,坡道平面,1000000,24.74,二樓含以上
RPTQNLLJRHKGFFB78DA,坡道平面,920000,24.74,二樓含以上
RPQPNLOLRHKGFFB88DA,坡道平面,1000000,24.74,二樓含以上
RPRPNLOLRHKGFFB98DA,坡道平面,1000000,24.74,地下二樓
RPVOMLOKQHKGFFB98DA,坡道平面,910000,24.74,地下三樓
RPWNMLMJIIKGFFB97DA,坡道平面,920000,24.74,地下二樓
RPQOMLOKQHKGFFB48DA,坡道平面,950000,24.74,地下三樓
RPRRMLOKQHKGFFB88DA,一樓平面,1050000,24.74,一樓
RPQOMLMKQHKGFFB28DA,坡道平面,920000,24.74,地下二樓
RPWSNLMJQHKGFFB66DA,坡道平面,880000,24.74,二樓含以上
RPTPMLMJIIKGFFB87DA,坡道平面,970000,24.74,地下一樓
RPTOMLLJRHKGFFB48DA,坡道平面,950000,24.74,地下三樓
RPSQMLMJQHKGFFB58DA,坡道平面,1000000,24.74,二樓含以上
RPTOMLMJIIKGFFB77DA,坡道平面,910000,24.74,地下三樓
RPOOMLMJIIKGFFB27DA,坡道平面,950000,24.74,地下三樓
RPXQMLMJQHKGFFB09DA,坡道平面,950000,24.74,地下三樓
RPROMLMJIIKGFFB57DA,坡道平面,1000000,24.74,地下二樓
RPPOMLMJIIKGFFB37DA,坡道平面,1000000,24.74,地下二樓
RPOWMLLJRHKGFFB78DA,坡道平面,950000,24.74,地下三樓
RPOSNLMJQHKGFFB48DA,坡道平面,1000000,24.74,地下二樓
RPSPMLMJIIKGFFB77DA,坡道平面,950000,24.74,二樓含以上
RPRUMLLJRHKGFFB88DA,坡道平面,950000,24.74,二樓含以上
RPPVMLLJRHKGFFB78DA,坡道平面,1000000,24.74,地下二樓
